#A1_LOSSLESS_AI_TRANSPORT_V3
ticker=DEWA|date=2024-12-05|rows=329|source_base=434805|compact_sha=b0b0038afec39d11a0b178c7ab83fe907b711c5965c90ce06144c8b35e5a5c3e
defaults_json={"RAW_TICKER":"DEWA","RAW_INTERVAL_SEC":"60","OBS_DUP_OR_OUT_OF_ORDER_TIME_FLAG":"0","IDX_REGULAR_CLOCK_SESSION_CODE":"20","DATE_CHANGE_FROM_PREV_FLAG":"0","DATE_FIRST_OBS_IN_RANGE_FLAG":"0","ANALYSIS_RANGE_LAST_OBS_FLAG":"0","CLK_PREOPEN_INPUT_FLAG":"0","CLK_REGULAR_SESSION1_FLAG":"1","CLK_OFFICIAL_MIDDAY_BREAK_FLAG":"0","CLK_REGULAR_SESSION2_FLAG":"0","CLK_PRECLOSE_INPUT_FLAG":"0","CLK_POSTCLOSE_FLAG":"0","BND_PRE_REG_OPEN_5M_FLAG":"0","BND_FIRST_S1_5M_FLAG":"0","BND_LAST_S1_5M_FLAG":"0","BND_PRE_S2_5M_FLAG":"0","BND_FIRST_S2_5M_FLAG":"0","BND_LAST_REGULAR_5M_FLAG":"0","BND_FIRST_PRECLOSE_5M_FLAG":"0","RAW_AUX1_SEMANTIC_PROVEN_CODE":"-1","RAW_AUX2_FRESH_SEMANTIC_PROVEN_CODE":"-1","RAW_OPENINT_FRESH_SEMANTIC_PROVEN_CODE":"-1"}
aliases_json={"RAW_TICKER":"x0","RAW_INTERVAL_SEC":"x1","OBS_DUP_OR_OUT_OF_ORDER_TIME_FLAG":"x2","IDX_REGULAR_CLOCK_SESSION_CODE":"x3","DATE_CHANGE_FROM_PREV_FLAG":"x4","DATE_FIRST_OBS_IN_RANGE_FLAG":"x5","ANALYSIS_RANGE_LAST_OBS_FLAG":"x6","CLK_PREOPEN_INPUT_FLAG":"x7","CLK_REGULAR_SESSION1_FLAG":"x8","CLK_OFFICIAL_MIDDAY_BREAK_FLAG":"x9","CLK_REGULAR_SESSION2_FLAG":"x10","CLK_PRECLOSE_INPUT_FLAG":"x11","CLK_POSTCLOSE_FLAG":"x12","BND_PRE_REG_OPEN_5M_FLAG":"x13","BND_FIRST_S1_5M_FLAG":"x14","BND_LAST_S1_5M_FLAG":"x15","BND_PRE_S2_5M_FLAG":"x16","BND_FIRST_S2_5M_FLAG":"x17","BND_LAST_REGULAR_5M_FLAG":"x18","BND_FIRST_PRECLOSE_5M_FLAG":"x19","RAW_AUX1_SEMANTIC_PROVEN_CODE":"x20","RAW_AUX2_FRESH_SEMANTIC_PROVEN_CODE":"x21","RAW_OPENINT_FRESH_SEMANTIC_PROVEN_CODE":"x22"}
#ROW i|HH:mm:ss|O|H|L|C|V|exceptions(alias=value;...)
230|14:25:00|122.000000|122.000000|120.000000|121.000000|4942700|x3=40;x8=0;x10=1
231|14:26:00|121.000000|122.000000|120.000000|121.000000|2281000|x3=40;x8=0;x10=1
232|14:27:00|121.000000|121.000000|121.000000|121.000000|597600|x3=40;x8=0;x10=1
233|14:28:00|121.000000|121.000000|120.000000|121.000000|174700|x3=40;x8=0;x10=1
234|14:29:00|121.000000|121.000000|120.000000|121.000000|3609100|x3=40;x8=0;x10=1
235|14:30:00|121.000000|121.000000|121.000000|121.000000|189600|x3=40;x8=0;x10=1
236|14:31:00|120.000000|121.000000|119.000000|119.000000|14057400|x3=40;x8=0;x10=1
237|14:32:00|119.000000|120.000000|119.000000|120.000000|2435700|x3=40;x8=0;x10=1
238|14:33:00|119.000000|120.000000|119.000000|119.000000|10547100|x3=40;x8=0;x10=1
239|14:34:00|119.000000|120.000000|119.000000|120.000000|3565700|x3=40;x8=0;x10=1
240|14:35:00|120.000000|120.000000|120.000000|120.000000|5864400|x3=40;x8=0;x10=1
241|14:36:00|120.000000|120.000000|119.000000|120.000000|372500|x3=40;x8=0;x10=1
242|14:37:00|120.000000|120.000000|119.000000|120.000000|2726700|x3=40;x8=0;x10=1
243|14:38:00|120.000000|121.000000|120.000000|121.000000|60700|x3=40;x8=0;x10=1
244|14:39:00|121.000000|121.000000|120.000000|120.000000|3400|x3=40;x8=0;x10=1
245|14:40:00|120.000000|120.000000|120.000000|120.000000|350100|x3=40;x8=0;x10=1
246|14:41:00|120.000000|120.000000|119.000000|119.000000|7669000|x3=40;x8=0;x10=1
247|14:42:00|119.000000|120.000000|119.000000|120.000000|2499100|x3=40;x8=0;x10=1
248|14:43:00|119.000000|120.000000|119.000000|119.000000|2300200|x3=40;x8=0;x10=1
249|14:44:00|119.000000|120.000000|119.000000|119.000000|397000|x3=40;x8=0;x10=1
250|14:45:00|120.000000|120.000000|120.000000|120.000000|293900|x3=40;x8=0;x10=1
251|14:46:00|120.000000|120.000000|120.000000|120.000000|223800|x3=40;x8=0;x10=1
252|14:47:00|120.000000|120.000000|119.000000|120.000000|550700|x3=40;x8=0;x10=1
253|14:48:00|120.000000|120.000000|120.000000|120.000000|380700|x3=40;x8=0;x10=1
254|14:49:00|120.000000|120.000000|120.000000|120.000000|1573000|x3=40;x8=0;x10=1
255|14:50:00|120.000000|120.000000|120.000000|120.000000|1437200|x3=40;x8=0;x10=1
256|14:51:00|120.000000|120.000000|120.000000|120.000000|55300|x3=40;x8=0;x10=1
257|14:52:00|120.000000|121.000000|120.000000|120.000000|170500|x3=40;x8=0;x10=1
258|14:53:00|120.000000|120.000000|120.000000|120.000000|1790300|x3=40;x8=0;x10=1
259|14:54:00|119.000000|120.000000|119.000000|119.000000|4357600|x3=40;x8=0;x10=1
260|14:55:00|119.000000|119.000000|119.000000|119.000000|397900|x3=40;x8=0;x10=1
261|14:56:00|119.000000|120.000000|119.000000|119.000000|866100|x3=40;x8=0;x10=1
262|14:57:00|120.000000|120.000000|119.000000|120.000000|448000|x3=40;x8=0;x10=1
263|14:58:00|119.000000|120.000000|119.000000|119.000000|733100|x3=40;x8=0;x10=1
264|14:59:00|120.000000|120.000000|120.000000|120.000000|208200|x3=40;x8=0;x10=1
265|15:00:00|120.000000|120.000000|119.000000|120.000000|613100|x3=40;x8=0;x10=1
266|15:01:00|120.000000|120.000000|119.000000|119.000000|411100|x3=40;x8=0;x10=1
267|15:02:00|119.000000|119.000000|119.000000|119.000000|2748000|x3=40;x8=0;x10=1
268|15:03:00|119.000000|120.000000|119.000000|120.000000|163000|x3=40;x8=0;x10=1
269|15:04:00|120.000000|120.000000|119.000000|120.000000|289600|x3=40;x8=0;x10=1
270|15:05:00|120.000000|120.000000|119.000000|120.000000|374300|x3=40;x8=0;x10=1
271|15:06:00|120.000000|120.000000|119.000000|119.000000|375700|x3=40;x8=0;x10=1
272|15:07:00|120.000000|120.000000|119.000000|120.000000|645600|x3=40;x8=0;x10=1
273|15:08:00|120.000000|120.000000|120.000000|120.000000|326400|x3=40;x8=0;x10=1
274|15:09:00|120.000000|120.000000|119.000000|119.000000|2616300|x3=40;x8=0;x10=1
275|15:10:00|119.000000|119.000000|118.000000|118.000000|506800|x3=40;x8=0;x10=1
276|15:11:00|119.000000|120.000000|119.000000|120.000000|3296000|x3=40;x8=0;x10=1
277|15:12:00|120.000000|120.000000|119.000000|119.000000|1797900|x3=40;x8=0;x10=1
278|15:13:00|119.000000|119.000000|118.000000|119.000000|204900|x3=40;x8=0;x10=1
279|15:14:00|119.000000|119.000000|118.000000|119.000000|650700|x3=40;x8=0;x10=1
280|15:15:00|118.000000|119.000000|118.000000|119.000000|719100|x3=40;x8=0;x10=1
281|15:16:00|119.000000|119.000000|118.000000|119.000000|456700|x3=40;x8=0;x10=1
282|15:17:00|119.000000|119.000000|118.000000|119.000000|424600|x3=40;x8=0;x10=1
283|15:18:00|119.000000|119.000000|119.000000|119.000000|470200|x3=40;x8=0;x10=1
284|15:19:00|119.000000|119.000000|119.000000|119.000000|443100|x3=40;x8=0;x10=1
285|15:20:00|119.000000|119.000000|119.000000|119.000000|470700|x3=40;x8=0;x10=1
286|15:21:00|119.000000|119.000000|118.000000|119.000000|377900|x3=40;x8=0;x10=1
287|15:22:00|119.000000|120.000000|119.000000|119.000000|1457700|x3=40;x8=0;x10=1
288|15:23:00|120.000000|120.000000|118.000000|119.000000|869400|x3=40;x8=0;x10=1
289|15:24:00|119.000000|119.000000|119.000000|119.000000|189800|x3=40;x8=0;x10=1
290|15:25:00|119.000000|119.000000|118.000000|119.000000|347400|x3=40;x8=0;x10=1
291|15:26:00|118.000000|120.000000|118.000000|120.000000|1982700|x3=40;x8=0;x10=1
292|15:27:00|119.000000|120.000000|119.000000|120.000000|504100|x3=40;x8=0;x10=1
293|15:28:00|120.000000|120.000000|119.000000|120.000000|621800|x3=40;x8=0;x10=1
294|15:29:00|120.000000|120.000000|119.000000|120.000000|460500|x3=40;x8=0;x10=1
295|15:30:00|120.000000|120.000000|119.000000|120.000000|565700|x3=40;x8=0;x10=1
296|15:31:00|120.000000|120.000000|119.000000|120.000000|371300|x3=40;x8=0;x10=1
297|15:32:00|120.000000|120.000000|119.000000|120.000000|530900|x3=40;x8=0;x10=1
298|15:33:00|120.000000|120.000000|120.000000|120.000000|463800|x3=40;x8=0;x10=1
299|15:34:00|119.000000|120.000000|119.000000|120.000000|650100|x3=40;x8=0;x10=1
300|15:35:00|120.000000|120.000000|119.000000|120.000000|453100|x3=40;x8=0;x10=1
301|15:36:00|120.000000|120.000000|120.000000|120.000000|477600|x3=40;x8=0;x10=1
302|15:37:00|120.000000|120.000000|119.000000|120.000000|401400|x3=40;x8=0;x10=1
303|15:38:00|119.000000|120.000000|119.000000|120.000000|745300|x3=40;x8=0;x10=1
304|15:39:00|119.000000|120.000000|119.000000|120.000000|450600|x3=40;x8=0;x10=1
305|15:40:00|120.000000|120.000000|119.000000|120.000000|825800|x3=40;x8=0;x10=1
306|15:41:00|120.000000|120.000000|120.000000|120.000000|487000|x3=40;x8=0;x10=1
307|15:42:00|120.000000|120.000000|119.000000|120.000000|633300|x3=40;x8=0;x10=1
308|15:43:00|120.000000|120.000000|119.000000|120.000000|481300|x3=40;x8=0;x10=1
309|15:44:00|120.000000|120.000000|119.000000|119.000000|2011400|x3=40;x8=0;x10=1
310|15:45:00|120.000000|120.000000|119.000000|120.000000|953000|x3=40;x8=0;x10=1;x18=1
311|15:46:00|119.000000|120.000000|119.000000|120.000000|903600|x3=40;x8=0;x10=1;x18=1
312|15:47:00|120.000000|120.000000|119.000000|120.000000|949600|x3=40;x8=0;x10=1;x18=1
313|15:48:00|120.000000|120.000000|119.000000|120.000000|1251300|x3=40;x8=0;x10=1;x18=1
314|15:49:00|120.000000|120.000000|119.000000|119.000000|5286000|x3=40;x8=0;x10=1;x18=1
315|16:00:00|119.000000|119.000000|119.000000|119.000000|11234300|x3=51;x8=0
316|16:01:00|119.000000|119.000000|119.000000|119.000000|35900|x3=51;x8=0
317|16:02:00|119.000000|119.000000|119.000000|119.000000|20500|x3=60;x8=0;x12=1
318|16:03:00|119.000000|119.000000|119.000000|119.000000|50100|x3=60;x8=0;x12=1
319|16:04:00|119.000000|119.000000|119.000000|119.000000|87600|x3=60;x8=0;x12=1
320|16:05:00|119.000000|119.000000|119.000000|119.000000|2800|x3=60;x8=0;x12=1
321|16:06:00|119.000000|119.000000|119.000000|119.000000|83500|x3=60;x8=0;x12=1
322|16:07:00|119.000000|119.000000|119.000000|119.000000|32900|x3=60;x8=0;x12=1
323|16:08:00|119.000000|119.000000|119.000000|119.000000|400|x3=60;x8=0;x12=1
324|16:09:00|119.000000|119.000000|119.000000|119.000000|222300|x3=60;x8=0;x12=1
325|16:10:00|119.000000|119.000000|119.000000|119.000000|50000|x3=60;x8=0;x12=1
326|16:11:00|119.000000|119.000000|119.000000|119.000000|570000|x3=60;x8=0;x12=1
327|16:12:00|119.000000|119.000000|119.000000|119.000000|10000|x3=60;x8=0;x12=1
328|16:13:00|119.000000|119.000000|119.000000|119.000000|527000|x3=60;x8=0;x12=1
